label	qid	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	f12	f13	f14	f15	f16	f17	f18	f19	f20	f21	f22	f23	f24	f25	f26	f27	f28	f29	f30	f31	f32	f33	f34	f35	f36	f37	f38	f39	f40	f41	f42	f43	f44	f45	f46
0.0	14043	0.161299	0.0	0.0	1.0	0.161574	0.0	0.0	0.0	0.0	0.0	0.415592	0.0	0.0	0.251048	0.419009	0.255617	0.068966	0.0	0.444444	0.255617	0.71082	0.708527	0.871471	0.821012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204531	0.0	0.00095	0.0	0.715374	0.678394	0.870396	0.795659	0.333333	0.276923	0.0	0.000453	0.007299	0.0
0.0	14043	0.102395	0.142857	0.2	0.0	0.102945	0.0	0.0	0.0	0.0	0.0	0.360719	0.326797	0.377828	0.0	0.36624	0.100557	0.206897	0.5	0.166667	0.100784	0.743361	0.706504	0.843325	0.781761	0.417821	0.619094	0.747125	0.45822	0.362219	0.546639	0.738898	0.409576	0.0	0.0	0.0	0.0	0.748955	0.681643	0.849124	0.760769	0.333333	0.069231	0.0	0.003638	0.124088	0.205128
0.0	14043	0.001652	0.0	0.0	0.0	0.001652	0.0	0.0	0.0	0.0	0.0	0.302391	0.0	0.0	0.0	0.306567	0.002935	0.068966	0.15	0.222222	0.00291	0.145863	0.230755	0.282418	0.328033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14579	0.202332	0.28155	0.306051	0.333333	0.246154	0.0	3.1e-05	0.007299	0.025641
1.0	14043	0.074594	0.0	0.0	0.0	0.074594	0.0	0.0	0.0	0.0	0.0	0.357875	0.0	0.0	0.0	0.36178	0.063866	0.068966	0.6	0.333333	0.064119	0.980021	0.883746	0.933133	0.880131	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.983411	0.849898	0.937271	0.856058	0.5	0.207692	0.0	0.071052	0.007299	0.051282
1.0	14043	0.077622	0.0	0.0	0.0	0.077622	0.0	0.0	0.0	0.0	0.0	0.357266	0.0	0.0	0.0	0.361154	0.063816	0.068966	0.5	0.333333	0.064018	0.980642	0.891907	0.94124	0.887136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.984111	0.857989	0.945586	0.862987	0.5	0.176923	0.0	0.071052	0.007299	0.051282
0.0	14043	0.01046	0.0	0.0	0.0	0.01046	0.0	0.0	0.0	0.0	0.0	0.309684	0.0	0.0	0.0	0.313834	0.009008	0.0	0.05	0.388889	0.008957	0.769858	0.699519	0.700921	0.686849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.771253	0.670015	0.703216	0.664421	0.666667	0.323077	0.0	0.000452	0.007299	0.076923
0.0	14043	0.016791	0.0	0.0	0.0	0.016791	0.0	0.0	0.0	0.0	0.0	0.308739	0.0	0.0	0.0	0.312857	0.012854	0.0	0.05	0.388889	0.012804	0.894245	0.89317	0.784087	0.88892	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.896189	0.855917	0.787565	0.861417	0.666667	0.330769	0.0	0.00033	0.007299	0.076923
0.0	14043	0.036884	0.0	0.0	0.0	0.036884	0.0	0.0	0.0	0.0	0.0	0.32869	0.0	0.0	0.0	0.332738	0.027632	0.0	0.05	0.388889	0.027581	0.952355	0.901411	0.881504	0.891954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.955694	0.866973	0.88588	0.867104	0.666667	0.323077	0.0	0.000452	0.007299	0.076923
0.0	14043	0.019818	0.0	0.0	0.0	0.019818	0.0	0.0	0.0	0.0	0.0	0.29522	0.0	0.0	0.0	0.299286	0.044661	0.137931	0.1	0.0	0.04456	0.259043	0.383491	0.513978	0.610989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.268754	0.368349	0.515976	0.592668	0.0	0.0	0.0	0.29667	1.0	1.0
0.0	14043	0.051473	0.0	0.4	0.0	0.052023	0.0	0.0	0.0	0.0	0.0	0.279889	0.0	0.175785	0.0	0.283724	0.093573	0.068966	0.6	0.111111	0.093725	0.104875	0.359427	0.462816	0.565328	0.0	0.0	0.0	0.0	0.147603	0.107267	0.010104	0.202744	0.0	0.0	0.0	0.0	0.122603	0.367524	0.480062	0.564256	0.166667	0.061538	0.0	0.006282	0.007299	0.025641
0.0	14043	0.013212	0.0	0.0	0.0	0.013212	0.0	0.0	0.0	0.0	0.0	0.305151	0.0	0.0	0.0	0.309285	0.015233	0.241379	0.3	0.111111	0.015359	0.681343	0.807318	0.710339	0.814835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.683723	0.76928	0.712542	0.788332	0.166667	0.169231	0.0	0.001569	0.007299	0.025641
0.0	14043	0.159923	0.0	0.0	0.0	0.159923	0.0	0.0	0.0	0.0	0.0	0.261077	0.0	0.0	0.0	0.264322	0.221508	0.137931	0.2	0.222222	0.221559	0.236699	0.532269	0.6486	0.695442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.244189	0.509968	0.649463	0.675174	0.333333	0.153846	0.0	0.004101	0.029197	0.0
0.0	14043	0.000551	0.0	0.0	0.0	0.000551	0.0	0.0	0.0	0.0	0.0	0.302285	0.0	0.0	0.0	0.306464	0.00081	0.034483	0.1	0.333333	0.000784	0.018246	0.237093	0.238032	0.165098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019851	0.181466	0.235868	0.133904	0.333333	0.215385	0.0	0.022826	0.036496	0.025641
0.0	14043	0.008808	0.285714	0.0	0.0	0.009359	0.0	0.0	0.0	0.0	0.0	0.311372	0.446395	0.0	0.0	0.316361	0.00749	0.517241	0.05	0.388889	0.007819	0.859132	0.788935	0.727038	0.731888	0.278688	0.683291	0.756808	0.662828	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.863112	0.750173	0.734273	0.708453	0.666667	0.338462	0.0	0.000538	0.007299	0.076923
0.0	14043	0.317919	0.0	0.0	0.0	0.317919	0.0	0.0	0.0	0.0	0.0	0.233983	0.0	0.0	0.0	0.236385	0.409742	0.068966	0.1	0.277778	0.409717	0.459324	0.667734	0.742896	0.747179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.471918	0.640662	0.744477	0.725883	0.5	0.153846	0.0	0.005512	0.10219	0.025641
0.0	14043	0.01101	0.0	0.6	0.0	0.011836	0.0	0.0	0.0	0.0	0.0	0.316987	0.0	0.981437	0.0	0.323127	0.005693	0.0	0.5	0.277778	0.00582	0.791738	0.898407	0.809422	0.835669	0.0	0.0	0.0	0.0	0.823065	0.918159	1.0	0.822741	0.0	0.0	0.0	0.0	0.80149	0.868553	0.828431	0.81472	0.333333	0.176923	0.0	0.000183	0.007299	0.0
0.0	14043	0.145059	0.0	0.0	0.0	0.145059	0.0	0.0	0.0	0.0	0.0	0.381248	0.0	0.0	0.0	0.384817	0.13917	0.103448	0.0	0.333333	0.139145	0.906134	0.805336	0.897821	0.863627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.911532	0.774841	0.90121	0.838537	0.333333	0.184615	0.0	7e-06	0.007299	0.0
0.0	14043	0.123039	0.0	0.0	0.0	0.123039	0.0	0.0	0.0	0.0	0.0	0.291728	0.0	0.0	0.0	0.295243	0.148052	0.0	0.0	0.222222	0.1479	0.336443	0.529529	0.606608	0.629772	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3446	0.507109	0.606828	0.61092	0.5	0.107692	0.0	0.0	0.0	0.0
0.0	14043	0.310212	0.0	0.0	0.0	0.310212	0.0	0.0	0.0	0.0	0.0	0.414121	0.0	0.0	0.0	0.416904	0.337778	0.0	0.0	0.333333	0.337677	0.852811	0.736121	0.837558	0.809005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.860174	0.709769	0.841811	0.787176	0.833333	0.4	0.0	0.002998	0.007299	0.0
0.0	14043	0.943573	0.142857	0.0	1.0	0.944123	0.0	0.0	0.0	0.0	0.0	0.875963	0.326797	0.0	1.0	0.877916	0.974494	0.068966	0.0	0.222222	0.974393	0.893445	0.797235	0.899483	0.850652	0.78206	0.698078	0.7491	0.517881	0.0	0.0	0.0	0.0	0.956492	0.987639	0.999585	0.987747	0.900111	0.765004	0.901133	0.826522	0.333333	0.230769	0.0	9.5e-05	0.007299	0.0
0.0	14043	0.013763	1.0	0.0	0.0	0.01569	0.0	0.0	0.0	0.0	0.0	0.314218	1.0	0.0	0.0	0.318729	0.01794	0.655172	0.0	0.222222	0.018269	1.0	1.0	0.896263	1.0	0.402043	0.229015	0.17023	0.415434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.93044	1.0	0.333333	0.115385	0.0	0.007889	0.021898	0.0
0.0	14043	0.189926	0.142857	0.2	0.0	0.190476	0.0	0.0	0.0	0.0	0.0	0.502365	0.326797	0.377828	0.0	0.507635	0.133907	0.137931	0.25	0.166667	0.133957	0.834525	0.854498	0.947304	0.897562	0.544656	0.648244	0.748112	0.480239	0.560991	0.591354	0.74105	0.441687	0.0	0.0	0.0	0.0	0.83856	0.819575	0.950237	0.87091	0.166667	0.161538	0.0	0.003387	0.014599	0.333333
0.0	14043	0.733278	0.0	0.0	0.0	0.733278	0.0	0.0	0.0	0.0	0.0	0.187625	0.0	0.0	0.0	0.187802	0.920724	0.172414	0.0	0.277778	0.920724	0.453274	0.53988	0.592313	0.653318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.464778	0.520196	0.594914	0.636525	0.5	0.215385	0.0	4e-05	0.007299	0.0
0.0	14043	0.196807	0.0	0.0	0.0	0.196807	0.0	0.0	0.0	0.0	0.0	0.230789	0.0	0.0	0.0	0.233807	0.228062	0.0	0.0	0.388889	0.227986	0.14411	0.468092	0.586565	0.648423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.152722	0.449336	0.588465	0.63026	1.0	0.169231	0.0	0.0	0.0	0.0
0.0	14043	0.011836	0.0	0.4	0.0	0.012386	0.0	0.0	0.0	0.0	0.0	0.31009	0.0	0.504942	0.0	0.315059	0.007161	0.0	0.75	0.388889	0.007465	0.590516	0.690578	0.700524	0.593461	0.0	0.0	0.0	0.0	0.357434	0.650603	0.752299	0.618995	0.0	0.0	0.0	0.0	0.595945	0.6567	0.707747	0.576284	0.833333	0.292308	0.0	2.7e-05	0.007299	0.0
0.0	14043	0.011561	0.428571	0.6	0.0	0.013212	0.0	0.0	0.0	0.0	0.0	0.317687	0.85515	0.981437	0.0	0.325804	0.007338	0.344828	0.5	0.388889	0.007768	0.784671	0.878165	0.802843	0.798505	0.677197	1.0	1.0	0.891766	0.823065	0.94859	1.0	0.822741	0.0	0.0	0.0	0.0	0.802573	0.853279	0.833758	0.785835	0.833333	0.292308	0.0	3.8e-05	0.007299	0.0
0.0	14043	0.006331	0.285714	0.6	0.0	0.007707	0.0	0.0	0.0	0.0	0.0	0.310532	0.29875	0.662224	0.0	0.315686	0.006022	0.344828	0.35	0.388889	0.006377	0.76985	0.845638	0.75749	0.746692	0.260593	0.385353	0.142381	0.433397	0.806275	1.0	0.904339	1.0	0.0	0.0	0.0	0.0	0.778196	0.824347	0.783299	0.739886	0.833333	0.292308	0.0	3.8e-05	0.007299	0.0
0.0	14043	0.022846	0.0	0.0	0.0	0.022846	0.0	0.0	0.0	0.0	0.0	0.294762	0.0	0.0	0.0	0.298805	0.048785	0.206897	0.8	0.333333	0.049241	0.22069	0.462087	0.543105	0.648165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.227073	0.439434	0.542717	0.626019	0.5	0.2	0.0	0.015611	0.007299	0.102564
0.0	14043	0.001376	0.285714	0.4	0.0	0.002477	0.0	0.0	0.0	0.0	0.0	0.30243	0.258317	0.175785	0.0	0.306532	0.000531	0.103448	0.15	0.277778	0.000557	0.038307	0.379265	0.278484	0.262387	0.507563	0.449184	0.054181	0.490375	0.334405	0.252617	0.013978	0.329607	0.0	0.0	0.0	0.0	0.03656	0.350126	0.299337	0.256408	0.5	0.238462	0.0	0.020413	0.029197	0.051282
0.0	14043	0.655656	0.0	0.0	0.0	0.655656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.991802	0.103448	0.0	0.222222	0.991726	0.022271	0.0	0.0	0.273636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03037	0.0	0.0	0.267648	0.166667	0.123077	0.0	0.001247	0.014599	0.0
0.0	14043	0.121387	0.0	0.0	1.0	0.121663	0.0	0.0	0.0	0.0	0.0	0.352256	0.0	0.0	0.251048	0.3548	0.245344	0.068966	0.0	0.444444	0.245344	0.710248	0.823163	0.91727	0.872015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204531	0.0	0.00095	0.0	0.714437	0.788429	0.917018	0.845484	0.333333	0.3	0.0	0.00036	0.007299	0.0
0.0	14043	0.123039	0.0	0.0	1.0	0.123314	0.0	0.0	0.0	0.0	0.0	0.353633	0.0	0.0	0.251048	0.356156	0.248102	0.068966	0.0	0.444444	0.248102	0.711273	0.824279	0.91889	0.872887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204531	0.0	0.00095	0.0	0.715417	0.789494	0.918631	0.846322	0.333333	0.3	0.0	0.00032	0.007299	0.0
0.0	14043	0.076796	0.428571	0.2	0.0	0.077897	0.0	0.0	0.0	0.0	0.0	0.373796	0.980392	0.377828	0.0	0.381173	0.056984	0.241379	0.15	0.222222	0.057085	0.761308	0.817969	0.877944	0.836316	0.82558	0.633496	0.926664	0.509509	0.718762	0.624309	0.741913	0.465352	0.0	0.0	0.0	0.0	0.764227	0.785569	0.882126	0.812631	0.333333	0.146154	0.0	0.014588	0.058394	0.230769
0.0	14043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.302636	0.0	0.0	0.0	0.306819	0.00124	0.068966	0.1	0.055556	0.001113	0.139347	0.155388	0.232104	0.011279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.140786	0.105	0.230654	0.004301	0.166667	0.038462	0.0	0.00049	0.007299	0.0
0.0	14043	0.227911	0.142857	0.2	0.0	0.228461	0.0	0.0	0.0	0.0	0.0	0.230786	0.097196	0.058615	0.0	0.233302	0.234286	0.413793	0.25	0.333333	0.234615	0.338075	0.619113	0.693981	0.720301	0.073158	0.0	0.0	0.0	0.08703	0.015457	0.000861	0.015292	0.0	0.0	0.0	0.0	0.349978	0.594025	0.69606	0.699724	0.333333	0.307692	0.0	0.205668	0.014599	0.333333
0.0	14043	0.000275	0.0	0.0	0.0	0.000275	0.0	0.0	0.0	0.0	0.0	0.302461	0.0	0.0	0.0	0.306642	0.000784	0.0	0.0	0.277778	0.000658	0.041272	0.183221	0.236888	0.138848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043344	0.143818	0.235451	0.115338	0.333333	0.176923	0.0	0.0	0.0	0.102564
0.0	14043	0.042114	0.142857	0.0	0.0	0.042389	0.0	0.0	0.0	0.0	0.0	0.334176	0.326797	0.0	0.0	0.339047	0.036032	0.034483	0.3	0.277778	0.036083	0.766032	0.769215	0.799233	0.781473	1.0	0.747913	0.749595	0.555523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.767914	0.734436	0.799603	0.755863	0.333333	0.176923	0.0	0.000782	0.007299	0.435897
0.0	14043	0.121938	0.0	0.2	0.0	0.122213	0.0	0.0	0.0	0.0	0.0	0.302295	0.0	0.131649	0.0	0.306242	0.118649	0.275862	0.25	0.111111	0.118775	0.245224	0.437316	0.594033	0.646502	0.0	0.0	0.0	0.0	0.19547	0.131993	0.016502	0.109945	0.0	0.0	0.0	0.0	0.252174	0.421573	0.596878	0.628499	0.166667	0.069231	0.0	0.008994	0.036496	0.230769
0.0	14043	0.002202	0.0	0.0	0.0	0.002202	0.0	0.0	0.0	0.0	0.0	0.302773	0.0	0.0	0.0	0.306918	0.003543	0.034483	0.15	0.111111	0.003441	0.134698	0.298374	0.306844	0.407006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.132663	0.268888	0.303966	0.385278	0.0	0.046154	0.0	1.0	0.445255	0.230769
0.0	14043	0.0	0.428571	0.2	0.0	0.001101	0.0	0.0	0.0	0.0	0.0	0.302847	0.557949	0.131649	0.0	0.30852	0.0	0.37931	0.2	0.277778	0.000253	0.27417	0.280797	0.226765	0.092027	0.35955	0.26848	0.201414	0.228848	0.219568	0.145848	0.016933	0.120263	0.0	0.0	0.0	0.0	0.360181	0.174333	0.265963	0.077078	0.333333	0.123077	0.0	0.013248	0.014599	0.0
0.0	14043	0.015139	0.0	0.0	0.0	0.015139	0.0	0.0	0.0	0.0	0.0	0.302223	0.0	0.0	0.0	0.306284	0.026392	0.103448	0.3	0.444444	0.026569	0.304582	0.353723	0.349439	0.478721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.304282	0.331926	0.34514	0.460895	0.833333	0.284615	0.0	0.000598	0.007299	0.333333
0.0	14043	0.012662	0.285714	0.4	0.0	0.013763	0.0	0.0	0.0	0.0	0.0	0.300732	0.283179	0.190264	0.0	0.305196	0.021255	0.275862	0.55	0.444444	0.021685	0.199468	0.247043	0.286896	0.3428	0.293667	0.379709	0.102424	0.431369	0.170333	0.138926	0.016363	0.229506	0.0	0.0	0.0	0.0	0.216634	0.244375	0.294605	0.341722	0.833333	0.307692	0.0	0.000589	0.007299	0.307692
0.0	14043	0.022846	0.142857	0.2	0.0	0.023397	0.0	0.0	0.0	0.0	0.0	0.302878	0.185983	0.131649	0.0	0.307696	0.037728	0.517241	0.85	0.444444	0.038487	0.154595	0.048954	0.209313	0.186243	0.116111	0.215595	0.092522	0.152385	0.084362	0.059206	0.011347	0.053481	0.0	0.0	0.0	0.0	0.163547	0.048078	0.212081	0.185869	0.833333	0.292308	0.0	0.000748	0.014599	0.333333
0.0	14043	0.004404	0.0	0.2	0.0	0.004679	0.0	0.0	0.0	0.0	0.0	0.312617	0.0	0.058615	0.0	0.316625	0.002961	0.034483	0.35	0.666667	0.003214	0.674949	0.629599	0.685885	0.535506	0.0	0.0	0.0	0.0	0.071365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.651581	0.59299	0.687048	0.526759	0.666667	0.738462	0.0	0.004801	0.014599	0.102564
0.0	14043	0.804569	0.0	0.0	0.0	0.804569	0.0	0.0	0.0	0.0	0.0	0.325669	0.0	0.0	0.0	0.325763	0.878618	0.37931	0.0	0.166667	0.87872	0.284214	0.470545	0.544555	0.619535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29189	0.451598	0.545669	0.602632	0.166667	0.046154	0.0	0.082882	0.284672	0.0
0.0	14043	0.001376	0.285714	0.4	0.0	0.002477	0.0	0.0	0.0	0.0	0.0	0.30243	0.258317	0.175785	0.0	0.306532	0.000607	0.103448	0.15	0.277778	0.000633	0.038333	0.363757	0.277909	0.25251	0.507563	0.449184	0.054181	0.490375	0.334405	0.252617	0.013978	0.329607	0.0	0.0	0.0	0.0	0.03659	0.349789	0.298766	0.250461	0.5	0.223077	0.0	0.020899	0.029197	0.051282
0.0	14043	0.025048	0.0	0.0	0.0	0.025048	0.0	0.0	0.0	0.0	0.0	0.306472	0.0	0.0	0.0	0.31046	0.030541	0.172414	0.15	0.222222	0.030592	0.710019	0.785876	0.777558	0.806599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.709696	0.747335	0.773734	0.778449	0.166667	0.215385	0.0	0.010303	0.021898	0.179487
0.0	14043	0.070465	0.0	0.0	0.0	0.070465	0.0	0.0	0.0	0.0	0.0	0.302695	0.0	0.0	0.0	0.306505	0.105061	0.724138	0.4	0.222222	0.105643	0.563511	0.529224	0.651298	0.681517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.571287	0.505055	0.651572	0.660299	0.166667	0.130769	0.0	0.006736	0.058394	0.282051
0.0	14043	0.017616	0.0	1.0	0.0	0.018993	0.0	0.0	0.0	0.0	0.0	0.323959	0.0	1.0	0.0	0.329449	0.006984	0.0	0.7	0.277778	0.007212	0.809433	0.979255	0.877011	0.891455	0.0	0.0	0.0	0.0	0.661253	0.831254	0.856964	0.833803	0.0	0.0	0.0	0.0	0.81041	0.94083	0.888326	0.867477	0.333333	0.176923	0.0	0.000223	0.007299	0.0
0.0	14043	0.004679	0.0	0.0	0.0	0.004679	0.0	0.0	0.0	0.0	0.0	0.301245	0.0	0.0	0.0	0.305383	0.008932	0.103448	0.0	0.222222	0.008856	0.063371	0.239069	0.273638	0.345557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.063352	0.222023	0.271615	0.332389	0.166667	0.115385	0.0	0.000491	0.007299	0.358974
0.0	14043	0.031379	0.142857	0.0	0.0	0.031654	0.0	0.0	0.0	0.0	0.0	0.334053	0.326797	0.0	0.0	0.33901	0.023608	0.275862	0.3	0.222222	0.023811	0.867772	0.857359	0.839782	0.847254	0.338901	0.598412	0.746139	0.442597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.871094	0.821256	0.844702	0.822474	0.333333	0.1	0.0	0.00611	0.021898	0.128205
0.0	14043	0.097991	0.0	0.0	0.0	0.097991	0.0	0.0	0.0	0.0	0.0	0.272387	0.0	0.0	0.0	0.275944	0.154049	0.275862	0.15	0.111111	0.154124	0.197109	0.482656	0.582394	0.658727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.204663	0.461915	0.58277	0.639328	0.166667	0.030769	0.0	0.025467	0.372263	0.615385
0.0	14043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.302705	0.0	0.0	0.0	0.306898	0.001872	0.0	0.25	0.166667	0.001822	0.17251	0.045007	0.230761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.178623	0.026596	0.232175	0.0	0.166667	0.061538	0.0	0.0	0.0	0.0
0.0	14043	0.278833	0.0	0.0	0.0	0.278833	0.0	0.0	0.0	0.0	0.0	0.384577	0.0	0.0	0.0	0.387257	0.337424	0.068966	0.0	0.277778	0.337348	0.609819	0.900448	1.0	0.926645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.614737	0.862259	1.0	0.898302	0.333333	0.207692	0.0	0.000425	0.007299	0.0
0.0	14043	0.004404	0.142857	0.2	1.0	0.00523	0.0	0.0	0.0	0.0	0.0	0.303234	0.161122	0.11717	0.251048	0.307842	0.021407	0.068966	0.2	0.277778	0.021432	0.132754	0.109583	0.25211	0.242888	0.385581	0.297034	0.048218	0.214623	0.195419	0.120508	0.011105	0.101322	0.230113	0.025463	0.002194	0.027188	0.166005	0.162666	0.289132	0.273589	0.166667	0.2	0.0	0.001263	0.007299	0.282051
0.0	14043	0.022296	0.0	0.0	0.0	0.022296	0.0	0.0	0.0	0.0	0.0	0.297752	0.0	0.0	0.0	0.301801	0.048456	0.310345	0.5	0.444444	0.048887	0.289574	0.393817	0.529619	0.494167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.295309	0.374311	0.528652	0.47849	0.833333	0.315385	0.0	0.000768	0.014599	0.282051
0.0	14043	0.618222	0.0	0.0	0.0	0.618222	0.0	0.0	0.0	0.0	0.0	0.148455	0.0	0.0	0.0	0.149045	0.876468	0.0	0.2	0.277778	0.876442	0.23397	0.540029	0.614718	0.654452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.243222	0.517824	0.615561	0.636053	0.666667	0.2	0.0	0.0	0.0	0.410256
0.0	14043	0.012937	0.0	0.0	0.0	0.012937	0.0	0.0	0.0	0.0	0.0	0.2982	0.0	0.0	0.0	0.302272	0.028492	0.206897	0.25	0.222222	0.028618	0.006983	0.105465	0.227274	0.27092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008639	0.098074	0.224815	0.262842	0.166667	0.176923	0.0	0.125186	0.255474	0.128205
0.0	14043	0.018442	0.714286	1.0	0.0	0.021195	0.0	0.0	0.0	0.0	0.0	0.324887	0.967584	1.0	0.0	0.331723	0.008198	0.482759	0.7	0.388889	0.008831	0.808178	0.966829	0.878342	0.873082	0.587595	0.938275	0.883421	0.959979	0.661253	0.831254	0.856964	0.833803	0.0	0.0	0.0	0.0	0.809214	0.92789	0.894951	0.853456	0.833333	0.292308	0.0	3.8e-05	0.007299	0.0
0.0	14043	0.026975	0.285714	0.2	1.0	0.028076	0.0	0.0	0.0	0.0	0.0	0.325357	0.653595	0.377828	1.0	0.33292	0.027581	0.241379	0.5	0.277778	0.027885	0.834042	0.809858	0.813234	0.889896	0.634331	0.658018	0.860082	0.48749	0.362219	0.512653	0.738898	0.409576	0.916613	0.976583	0.99917	0.976787	0.840154	0.775435	0.818852	0.862282	0.5	0.169231	0.0	0.003068	0.357664	0.102564
0.0	14043	0.003303	0.0	0.0	0.0	0.003303	0.0	0.0	0.0	0.0	0.0	0.30609	0.0	0.0	0.0	0.310272	0.006883	0.206897	0.3	0.277778	0.00706	0.722545	0.619536	0.608937	0.571339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.72037	0.573747	0.608407	0.54688	0.333333	0.192308	0.0	0.000592	0.014599	0.589744
0.0	14043	0.266171	0.0	0.0	0.0	0.266171	0.0	0.0	0.0	0.0	0.0	0.287071	0.0	0.0	0.0	0.289357	0.349494	0.034483	1.0	0.444444	0.349975	0.636656	0.734583	0.813335	0.796661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.642749	0.703051	0.813077	0.772515	0.833333	0.284615	0.0	0.000998	0.014599	0.333333
0.0	14043	0.037159	0.0	0.0	0.0	0.037159	0.0	0.0	0.0	0.0	0.0	0.292797	0.0	0.0	0.0	0.296769	0.069661	0.034483	0.3	0.277778	0.069712	0.315331	0.456268	0.558922	0.608718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.325815	0.439968	0.562041	0.591317	0.5	0.138462	0.0	0.00188	0.014599	0.538462
0.0	14043	0.002202	0.0	0.2	1.0	0.002753	0.0	0.0	0.0	0.0	0.0	0.302786	0.0	0.058615	0.324892	0.307123	0.001063	0.0	0.25	0.333333	0.001088	0.24689	0.41219	0.305369	0.444447	0.0	0.0	0.0	0.0	0.08703	0.015457	0.000861	0.015292	0.285881	0.006981	0.0	0.007506	0.286286	0.435629	0.314528	0.430504	0.666667	0.253846	0.0	0.0	0.0	0.153846
